NOME_COM_2,ISTAT_2017,NOME_PRO,POP_2017,POP_2014,VARIAZ_17_,SHAPE_AREA,SHAPE_LEN
SAN GENESIO ED UNITI,"18135",PAVIA,3906.00000000,3842.00000000,64.00000000,9202108.13764999993,21478.98704210000
SAN GIORGIO DI LOMELLINA,"18136",PAVIA,1078.00000000,1120.00000000,-42.00000000,25904339.46070000157,30852.63337530000
SAN MARTINO SICCOMARIO,"18137",PAVIA,6227.00000000,6053.00000000,174.00000000,14324719.06010000035,21901.96295620000
NICORVO,"18103",PAVIA,325.00000000,350.00000000,-25.00000000,8098284.87444000039,17685.55802360000
SAN DAMIANO AL COLLE,"18134",PAVIA,654.00000000,674.00000000,-20.00000000,6392804.84262999892,14916.21286680000
SANNAZZARO DE` BURGONDI,"18138",PAVIA,5442.00000000,5512.00000000,-70.00000000,23282815.54190000147,38253.73152060000
BIENNO,"17018",BRESCIA,3847.00000000,3521.00000000,326.00000000,46858159.13449999690,41723.13058390000
CIVATE,"97022",LECCO,3853.00000000,3929.00000000,-76.00000000,9093719.86591999978,14894.63042980000
ELLO,"97033",LECCO,1224.00000000,1230.00000000,-6.00000000,2384893.99238000019,8898.89676120000
ARENA PO,"18005",PAVIA,1588.00000000,1612.00000000,-24.00000000,22712987.10839999840,26673.63346370000
BADIA PAVESE,"18006",PAVIA,361.00000000,385.00000000,-24.00000000,5028624.94395999983,16374.12820670000
BAGNARIA,"18007",PAVIA,676.00000000,677.00000000,-1.00000000,16572521.39179999940,22899.85991910000
BARZAGO,"97005",LECCO,2429.00000000,2468.00000000,-39.00000000,3603901.67195999995,14435.98495390000
BARBIANELLO,"18008",PAVIA,867.00000000,893.00000000,-26.00000000,11935899.52329999954,29520.22515440000
SUSTINENTE,"20064",MANTOVA,2068.00000000,2133.00000000,-65.00000000,26812074.85660000145,31052.23374670000
BARZANO`,"97006",LECCO,5122.00000000,5143.00000000,-21.00000000,3572611.03616000013,14335.36306140000
BASCAPE`,"18009",PAVIA,1769.00000000,1717.00000000,52.00000000,13200445.30360000022,33354.60108230001
RIVAROLO MANTOVANO,"20050",MANTOVA,2584.00000000,2576.00000000,8.00000000,25464796.04300000146,27618.61244000000
COMO,"13075",COMO,84326.00000000,84687.00000000,-361.00000000,37294443.32090000063,47948.07053900000
CARAVAGGIO,"16053",BERGAMO,16230.00000000,16042.00000000,188.00000000,33290558.32470000163,38511.76829320001
CARONA,"16056",BERGAMO,326.00000000,339.00000000,-13.00000000,44197559.26889999956,32022.17332330000
CASSIGLIO,"16061",BERGAMO,112.00000000,112.00000000,0.00000000,13659473.62680000067,19337.28505150000
CASTELLI CALEPIO,"16062",BERGAMO,10430.00000000,10289.00000000,141.00000000,9846386.92765999958,20794.54065250000
CALCIO,"16044",BERGAMO,5378.00000000,5375.00000000,3.00000000,15738196.67049999908,20158.38916210000
CORRIDO,"13077",COMO,820.00000000,843.00000000,-23.00000000,5928909.58669000026,11161.72059500000
LUNGAVILLA,"18084",PAVIA,2412.00000000,2457.00000000,-45.00000000,6884581.61942999903,12786.83500600000
MEZZANA RABATTONE,"18091",PAVIA,485.00000000,491.00000000,-6.00000000,6368626.93441000022,11705.93051260000
PIZZALE,"18116",PAVIA,743.00000000,726.00000000,17.00000000,7197326.90189000033,15783.49469280000
OLEVANO DI LOMELLINA,"18104",PAVIA,718.00000000,739.00000000,-21.00000000,15408498.41860000044,21151.68253330000
REA,"18119",PAVIA,417.00000000,428.00000000,-11.00000000,2081941.04245000007,8599.95871695000
OTTOBIANO,"18106",PAVIA,1104.00000000,1121.00000000,-17.00000000,24486480.14020000398,28183.04109030000
OLIVA GESSI,"18105",PAVIA,184.00000000,180.00000000,4.00000000,3918346.10789000010,10308.69541160000
BERZO SAN FERMO,"16025",BERGAMO,1365.00000000,1356.00000000,9.00000000,5873107.10653000046,11072.22251370000
MARGNO,"97047",LECCO,385.00000000,378.00000000,7.00000000,3627985.55960999988,10968.80681930000
GARBAGNATE MONASTERO,"97037",LECCO,2441.00000000,2448.00000000,-7.00000000,3467564.00034999987,13266.53995660000
CAROBBIO DEGLI ANGELI,"16055",BERGAMO,4691.00000000,4671.00000000,20.00000000,6810529.06104000006,17748.88467490000
CARVICO,"16057",BERGAMO,4638.00000000,4651.00000000,-13.00000000,4542560.33686000016,13514.49392860000
CASNIGO,"16060",BERGAMO,3233.00000000,3315.00000000,-82.00000000,13149349.47699999996,22904.08656320000
CASASCO D`INTELVI,"13050",COMO,484.00000000,459.00000000,25.00000000,4239052.31553000025,14508.10326590000
FILIGHERA,"18063",PAVIA,855.00000000,878.00000000,-23.00000000,8231064.19404000044,20080.89836340000
CERETTO LOMELLINA,"18044",PAVIA,188.00000000,192.00000000,-4.00000000,7370933.34025000036,14534.60469090000
CERGNAGO,"18045",PAVIA,724.00000000,748.00000000,-24.00000000,13562069.63460000046,25616.77359960000
FRASCAROLO,"18065",PAVIA,1213.00000000,1206.00000000,7.00000000,24227249.34459999576,41254.16283170000
GALLIAVOLA,"18066",PAVIA,199.00000000,212.00000000,-13.00000000,8488295.65633999929,15952.72079990000
MEDE,"18088",PAVIA,6653.00000000,6731.00000000,-78.00000000,33118160.02950000018,32222.13148010000
MORNICO LOSANA,"18101",PAVIA,631.00000000,655.00000000,-24.00000000,8175705.23099000100,19124.85212970000
CHIGNOLO PO,"18048",PAVIA,4005.00000000,4049.00000000,-44.00000000,23396017.55950000137,26973.28173530000
GAMBARANA,"18067",PAVIA,225.00000000,220.00000000,5.00000000,11949182.57340000011,27309.78125520000
MENCONICO,"18089",PAVIA,365.00000000,360.00000000,5.00000000,28421377.75459999591,23579.89829850000
GAMBOLO`,"18068",PAVIA,10059.00000000,10129.00000000,-70.00000000,51587013.01169999689,45870.46392490000
MEZZANA BIGLI,"18090",PAVIA,1099.00000000,1125.00000000,-26.00000000,18726439.39579999819,32088.38141970000
MORTARA,"18102",PAVIA,15355.00000000,15448.00000000,-93.00000000,52118401.72140000015,43484.53348530000
CERTOSA DI PAVIA,"18046",PAVIA,5391.00000000,5304.00000000,87.00000000,10753096.11360000074,24146.20196140000
GARLASCO,"18069",PAVIA,9761.00000000,9841.00000000,-80.00000000,39030897.95589999855,43406.77799990000
PALESTRO,"18107",PAVIA,1926.00000000,1958.00000000,-32.00000000,18711101.53359999880,24261.18418780000
CIGOGNOLA,"18049",PAVIA,1336.00000000,1362.00000000,-26.00000000,7888185.32672000024,17077.07993780000
GIUSSAGO,"18072",PAVIA,5188.00000000,5160.00000000,28.00000000,24829108.57830000296,32526.41353700000
GOLFERENZO,"18074",PAVIA,193.00000000,197.00000000,-4.00000000,4291716.21807000041,10083.02307700000
MONTALTO PAVESE,"18094",PAVIA,876.00000000,895.00000000,-19.00000000,19173092.73160000145,24378.28636000000
CAPRIATE SAN GERVASIO,"16051",BERGAMO,8047.00000000,8006.00000000,41.00000000,5944982.25623000041,17817.36605590000
CORTEOLONA E GENZONE,"18192",PAVIA,2595.00000000,2589.00000000,6.00000000,14078204.69409999810,24511.99611190000
BIANZANO,"16026",BERGAMO,622.00000000,632.00000000,-10.00000000,6667220.97559999954,13842.68149950000
SCHILPARIO,"16195",BERGAMO,1186.00000000,1225.00000000,-39.00000000,64031765.52690000087,40660.31801820000
PIAZZA BREMBANA,"16164",BERGAMO,1215.00000000,1230.00000000,-15.00000000,6505263.82242000010,15938.57859710000
VALVERDE,"18170",PAVIA,286.00000000,296.00000000,-10.00000000,14753959.46440000087,17920.87380090000
BLELLO,"16027",BERGAMO,71.00000000,73.00000000,-2.00000000,2237033.14929000009,8952.17525224000
SELVINO,"16197",BERGAMO,2042.00000000,1998.00000000,44.00000000,6511390.33298000041,10971.23856380000
BORGO DI TERZO,"16032",BERGAMO,1145.00000000,1148.00000000,-3.00000000,1822015.19436000008,10749.16845570000
SERIATE,"16198",BERGAMO,25240.00000000,25276.00000000,-36.00000000,12670873.19170000218,22407.72026430000
PEIA,"16161",BERGAMO,1819.00000000,1851.00000000,-32.00000000,4455826.38557999954,11376.25340170000
VARZI,"18171",PAVIA,3207.00000000,3304.00000000,-97.00000000,58411715.99930000305,53476.16498490000
BRACCA,"16035",BERGAMO,707.00000000,730.00000000,-23.00000000,5490420.61923000030,10759.51273540000
GARLATE,"97038",LECCO,2718.00000000,2689.00000000,29.00000000,3563887.09335999982,9933.36869854000
CAPPELLA DE` PICENARDI,"19014",CREMONA,432.00000000,432.00000000,0.00000000,14074583.91369999945,25858.82963050000
OFFANENGO,"19062",CREMONA,6014.00000000,6016.00000000,-2.00000000,12544394.66459999979,17090.33952230000
CASLINO D`ERBA,"13052",COMO,1691.00000000,1702.00000000,-11.00000000,7243874.44357999973,16581.35100010000
GERA LARIO,"13107",COMO,1028.00000000,1017.00000000,11.00000000,7993450.08004999906,23683.05588270000
GRANDATE,"13110",COMO,2865.00000000,2835.00000000,30.00000000,2781759.05064000003,8827.08098535000
GRANDOLA ED UNITI,"13111",COMO,1304.00000000,1326.00000000,-22.00000000,16787615.75989999995,33198.12198390000
CAZZANO SANT`ANDREA,"16067",BERGAMO,1680.00000000,1661.00000000,19.00000000,2422841.65014000004,13684.57164020000
GRIANTE,"13113",COMO,631.00000000,633.00000000,-2.00000000,6997403.24717999995,11818.66603440000
CENATE SOPRA,"16068",BERGAMO,2570.00000000,2549.00000000,21.00000000,6988711.10644999892,12670.73604550000
MEZZANINO,"18092",PAVIA,1405.00000000,1463.00000000,-58.00000000,13430693.75329999812,17999.00585650000
GERENZAGO,"18071",PAVIA,1416.00000000,1404.00000000,12.00000000,5407244.82983999979,18585.76583370000
VALLE SALIMBENE,"18169",PAVIA,1490.00000000,1510.00000000,-20.00000000,7691787.00946000032,18733.23089640000
SEDRINA,"16196",BERGAMO,2475.00000000,2455.00000000,20.00000000,5930023.11124000046,11497.88068520000
IZANO,"19054",CREMONA,2002.00000000,2025.00000000,-23.00000000,6256530.53287000023,14474.25134200000
VELEZZO LOMELLINA,"18172",PAVIA,98.00000000,100.00000000,-2.00000000,8555790.83582000062,18509.95783010000
PALAZZO PIGNANO,"19066",CREMONA,3806.00000000,3832.00000000,-26.00000000,8891912.41200000048,19283.27036540000
PIANENGO,"19072",CREMONA,2549.00000000,2570.00000000,-21.00000000,5869790.14290999901,14796.92778650000
ANNONE DI BRIANZA,"97003",LECCO,2316.00000000,2346.00000000,-30.00000000,5923162.13504999969,12677.53532740000
CENATE SOTTO,"16069",BERGAMO,3790.00000000,3688.00000000,102.00000000,4642725.37811999954,11485.09103020000
GUANZATE,"13114",COMO,5779.00000000,5791.00000000,-12.00000000,7011407.46621000022,13181.08445970000
ENTRATICO,"16094",BERGAMO,1977.00000000,1963.00000000,14.00000000,4189149.93995000003,9762.30677969000
MUSSO,"13160",COMO,994.00000000,983.00000000,11.00000000,4095527.93080999982,10352.56011960000
DALMINE,"16091",BERGAMO,23348.00000000,23304.00000000,44.00000000,11960534.86309999786,17616.16171550000
PANCARANA,"18108",PAVIA,316.00000000,314.00000000,2.00000000,6698441.68386999890,14779.20115150000
MONTEBELLO DELLA BATTAGLIA,"18095",PAVIA,1582.00000000,1645.00000000,-63.00000000,15756226.51039999910,26387.82205990000
PAVIA,"18110",PAVIA,72612.00000000,72205.00000000,407.00000000,63243182.33680000156,47657.77855200000
PONTE NIZZA,"18117",PAVIA,798.00000000,824.00000000,-26.00000000,23079060.44569999725,30595.41616920000
PORTALBERA,"18118",PAVIA,1493.00000000,1528.00000000,-35.00000000,4404892.93291999958,10701.32838310000
LARDIRAGO,"18080",PAVIA,1180.00000000,1205.00000000,-25.00000000,5467968.02952000033,14752.66208840000
BOTTANUCO,"16034",BERGAMO,5165.00000000,5151.00000000,14.00000000,5859795.62399000023,11984.30336000000
VELLEZZO BELLINI,"18173",PAVIA,3299.00000000,3213.00000000,86.00000000,7947099.00387999974,18276.44072880000
COPIANO,"18053",PAVIA,1716.00000000,1696.00000000,20.00000000,4407827.49724000040,12484.76413330000
IMBERSAGO,"97039",LECCO,2439.00000000,2423.00000000,16.00000000,3156107.17541000014,9684.59818022000
FARA GERA D`ADDA,"16096",BERGAMO,8043.00000000,7975.00000000,68.00000000,10836345.85749999993,15502.59515830000
MONTORFANO,"13157",COMO,2578.00000000,2635.00000000,-57.00000000,3576124.90867999988,12048.51493150000
PROSERPIO,"13192",COMO,911.00000000,912.00000000,-1.00000000,2554409.37871999992,7834.80876001000
VALSOLDA,"13234",COMO,1553.00000000,1593.00000000,-40.00000000,31340997.45899999887,27477.54346620000
CENE,"16070",BERGAMO,4268.00000000,4276.00000000,-8.00000000,8618210.62800999917,16082.19392100000
COSTA VOLPINO,"16086",BERGAMO,9173.00000000,9266.00000000,-93.00000000,19708905.84510000050,22043.87989080000
MONTANO LUCINO,"13154",COMO,5177.00000000,5030.00000000,147.00000000,5250958.75014999975,13157.48152940000
VALMOREA,"13232",COMO,2656.00000000,2663.00000000,-7.00000000,3128733.77805999992,9903.76341538000
LAINO,"13120",COMO,484.00000000,513.00000000,-29.00000000,6815659.51883000042,15887.48043260000
VAL REZZO,"13233",COMO,173.00000000,175.00000000,-2.00000000,6845442.01762000006,11600.30946780000
CERETE,"16071",BERGAMO,1597.00000000,1639.00000000,-42.00000000,14268400.17449999787,20174.29363420000
FIORANO AL SERIO,"16100",BERGAMO,3001.00000000,3021.00000000,-20.00000000,1080515.45296999998,7110.53267107000
REDAVALLE,"18120",PAVIA,1080.00000000,1069.00000000,11.00000000,5432229.34613000043,14366.71839280000
CASTELLO D`AGOGNA,"18039",PAVIA,1184.00000000,1173.00000000,11.00000000,10619485.89900000021,18674.90628390000
CERANOVA,"18043",PAVIA,2192.00000000,2081.00000000,111.00000000,5308955.43403999973,13419.72662390000
VERRETTO,"18174",PAVIA,375.00000000,391.00000000,-16.00000000,2738430.60664999997,8411.27761911000
PARZANICA,"16159",BERGAMO,365.00000000,371.00000000,-6.00000000,10373779.45969999954,13137.60308180000
MORNICO AL SERIO,"16141",BERGAMO,2947.00000000,2958.00000000,-11.00000000,7126864.58873999957,15806.98888320000
TORRE DE` NEGRI,"18158",PAVIA,317.00000000,332.00000000,-15.00000000,4019717.83461999986,11220.37134920000
AZZONE,"16017",BERGAMO,400.00000000,412.00000000,-12.00000000,17315730.80429999903,22193.78902960000
PIANICO,"16162",BERGAMO,1463.00000000,1490.00000000,-27.00000000,2709719.10119999992,9040.13594636000
BRANZI,"16036",BERGAMO,714.00000000,721.00000000,-7.00000000,26161342.23580000177,28746.84760470000
ALBUZZANO,"18004",PAVIA,3518.00000000,3529.00000000,-11.00000000,15420394.47680000030,23557.97923360000
SOLFERINO,"20063",MANTOVA,2642.00000000,2590.00000000,52.00000000,13004298.94879999943,15720.74260040000
CHIUDUNO,"16073",BERGAMO,5998.00000000,5948.00000000,50.00000000,6814760.21408999898,12141.89095390000
COLOGNO AL SERIO,"16079",BERGAMO,11133.00000000,11097.00000000,36.00000000,18005407.25090000033,20665.34398690000
COMUN NUOVO,"16081",BERGAMO,4364.00000000,4279.00000000,85.00000000,6719082.34080999903,12290.95307860000
CORTENUOVA,"16083",BERGAMO,1960.00000000,1985.00000000,-25.00000000,7224864.96435999963,15993.24311290000
NESSO,"13161",COMO,1245.00000000,1258.00000000,-13.00000000,14647636.36170000210,24828.44369740000
CISANO BERGAMASCO,"16074",BERGAMO,6403.00000000,6372.00000000,31.00000000,7680085.67741999961,16110.95645950000
FONTENO,"16102",BERGAMO,637.00000000,656.00000000,-19.00000000,10928878.81010000035,15644.44540520000
VERCANA,"13239",COMO,755.00000000,757.00000000,-2.00000000,14614620.43319999985,25702.02245200000
